,imdbid,metrics_x,actors,metrics_y,directors
4696,tt2438764,actor4,paras arora,director1,vishwas patil
4697,tt2461132,actor1,shah rukh khan,director1,farah khan
4698,tt2461132,actor2,deepika padukone,director1,farah khan
4699,tt2461132,actor3,vivaan shah,director1,farah khan
4700,tt2461132,actor4,kareena kapoor,director1,farah khan
4701,tt2476154,actor1,ritesh deshmukh,director1,indra kumar
4702,tt2476154,actor2,vivek oberoi,director1,indra kumar
4703,tt2476154,actor3,aftab shivdasani,director1,indra kumar
4704,tt2476154,actor4,suresh menon,director1,indra kumar
4705,tt2510874,actor1,dharmendra,director1,sangeeth sivan
4706,tt2510874,actor2,sunny deol,director1,sangeeth sivan
4707,tt2510874,actor3,bobby deol,director1,sangeeth sivan
4708,tt2510874,actor4,neha sharma,director1,sangeeth sivan
4709,tt2554042,actor1,mohammed zeeshan ayyub,director1,jaideep chopra
4710,tt2554042,actor2,ashok banthia,director1,jaideep chopra
4711,tt2554042,actor3,devender chaudhary,director1,jaideep chopra
4712,tt2554042,actor4,manish chaudhary,director1,jaideep chopra
4713,tt2556308,actor1,akshay kumar,director1,a.r. murugadoss
4714,tt2556308,actor2,sonakshi sinha,director1,a.r. murugadoss
4715,tt2556308,actor3,freddy daruwala,director1,a.r. murugadoss
4716,tt2556308,actor4,sumeet raghvan,director1,a.r. murugadoss
4717,tt2560016,actor1,ishrat ali,director1,ashok kohli
4718,tt2560016,actor2,nishant balgovind,director1,ashok kohli
4719,tt2560016,actor3,sayali bhagat,director1,ashok kohli
4720,tt2560016,actor4,puja bose,director1,ashok kohli
4721,tt2571140,actor1,akshay kumar,director1,anthony d'souza
4722,tt2571140,actor2,shiv pandit,director1,anthony d'souza
4723,tt2571140,actor3,mithun chakraborty,director1,anthony d'souza
4724,tt2571140,actor4,ronit roy,director1,anthony d'souza
4725,tt2573750,actor1,madhuri dixit,director1,soumik sen
4726,tt2573750,actor2,juhi chawla,director1,soumik sen
4727,tt2573750,actor3,divya jagdale,director1,soumik sen
4728,tt2573750,actor4,priyanka bose,director1,soumik sen
4729,tt2574698,actor1,ranveer singh,director1,ali abbas zafar
4730,tt2574698,actor2,arjun kapoor,director1,ali abbas zafar
4731,tt2574698,actor3,priyanka chopra,director1,ali abbas zafar
4732,tt2574698,actor4,irrfan khan,director1,ali abbas zafar
4733,tt2576450,actor1,ranbir kapoor,director1,abhinav kashyap
4734,tt2576450,actor2,pallavi sharda,director1,abhinav kashyap
4735,tt2576450,actor3,rishi kapoor,director1,abhinav kashyap
4736,tt2576450,actor4,neetu singh,director1,abhinav kashyap
4737,tt2589600,actor1,aadil abedi,director1,nitin raghunath
4738,tt2589600,actor2,catherine fallows,director1,nitin raghunath
4739,tt2589600,actor3,kiran gadalay,director1,nitin raghunath
4740,tt2589600,actor4,raghuvardhan garlapati,director1,nitin raghunath
4741,tt2609218,actor1,sunny leone,director1,bhushan patel
4742,tt2609218,actor2,saahil prem,director1,bhushan patel
4743,tt2609218,actor3,parvin dabas,director1,bhushan patel
4744,tt2609218,actor4,sandhya mridul,director1,bhushan patel
4745,tt2609468,actor1,nivedita bhattacharya,director1,makrand deshpande
4746,tt2609468,actor2,devyani,director1,makrand deshpande
4747,tt2609468,actor3,shailesh hejmady,director1,makrand deshpande
4748,tt2609468,actor4,neha iyyer,director1,makrand deshpande
4749,tt2612924,actor1,shradha das,director1,shammi chhabra
4750,tt2612924,actor2,eijaz khan,director1,shammi chhabra
4751,tt2612924,actor3,ravi kishan,director1,shammi chhabra
4752,tt2612924,actor4,atul mathur,director1,shammi chhabra
4753,tt2613380,actor1,vikas anand,director1,arshad khan
4754,tt2613380,actor1,vikas anand,director2,arshad khan
4755,tt2613380,actor2,sweety chhabra,director1,arshad khan
4756,tt2613380,actor2,sweety chhabra,director2,arshad khan
4757,tt2613380,actor3,farida dadi,director1,arshad khan
4758,tt2613380,actor3,farida dadi,director2,arshad khan
4759,tt2613380,actor4,raja duggal,director1,arshad khan
4760,tt2613380,actor4,raja duggal,director2,arshad khan
4761,tt2613942,actor1,rati agnihotri,director1,milind ukey
4762,tt2613942,actor2,neelima azim,director1,milind ukey
4763,tt2613942,actor3,rohit bakshi,director1,milind ukey
4764,tt2613942,actor4,vishal bhosle,director1,milind ukey
4765,tt2615584,actor1,shahid kapoor,director1,rajkumar santoshi
4766,tt2615584,actor2,ileana,director1,rajkumar santoshi
4767,tt2615584,actor3,padmini kolhapure,director1,rajkumar santoshi
4768,tt2615584,actor4,mukesh tiwari,director1,rajkumar santoshi
4769,tt2621000,actor1,arshad warsi,director1,subhash kapoor
4770,tt2621000,actor2,amrita rao,director1,subhash kapoor
4771,tt2621000,actor3,boman irani,director1,subhash kapoor
4772,tt2621000,actor4,saurabh shukla,director1,subhash kapoor
4773,tt2622130,actor1,zakir hussain,director1,vinnil markan
4774,tt2622130,actor2,nasser,director1,vinnil markan
4775,tt2622130,actor3,vivek oberoi,director1,vinnil markan
4776,tt2622130,actor4,neha sharma,director1,vinnil markan
4777,tt2624852,actor1,sarita joshi,director1,priya krishnaswamy
4778,tt2624852,actor2,purab kohli,director1,priya krishnaswamy
4779,tt2624852,actor3,mita vasisht,director1,priya krishnaswamy
4780,tt2624852,actor4,rajendranath zutshi,director1,priya krishnaswamy
4781,tt2630076,actor1,rekha,director1,indra kumar
4782,tt2630076,actor2,sharman joshi,director1,indra kumar
4783,tt2630076,actor3,randhir kapoor,director1,indra kumar
4784,tt2630076,actor4,anupam kher,director1,indra kumar
4785,tt2633598,actor1,benjamin gilani,director1,luke kenny
4786,tt2633598,actor1,benjamin gilani,director2,devaki singh
4787,tt2633598,actor2,luke kenny,director1,luke kenny
4788,tt2633598,actor2,luke kenny,director2,devaki singh
4789,tt2633598,actor3,kirti kulhari,director1,luke kenny
4790,tt2633598,actor3,kirti kulhari,director2,devaki singh
4791,tt2633598,actor4,ashwin mushran,director1,luke kenny
4792,tt2633598,actor4,ashwin mushran,director2,devaki singh
4793,tt2635622,actor1,nana patekar,director1,ram gopal varma
4794,tt2635622,actor2,atul kulkarni,director1,ram gopal varma
4795,tt2635622,actor3,ganesh yadav,director1,ram gopal varma
4796,tt2635622,actor4,ferzad jehani,director1,ram gopal varma
4797,tt2675978,actor1,naseeruddin shah,director1,abhishek chaubey
4798,tt2675978,actor2,madhuri dixit,director1,abhishek chaubey
4799,tt2675978,actor3,arshad warsi,director1,abhishek chaubey
4800,tt2675978,actor4,huma qureshi,director1,abhishek chaubey
4801,tt2679480,actor1,naveen kasturia,director1,amit masurkar
4802,tt2679480,actor2,mayank tewari,director1,amit masurkar
4803,tt2679480,actor3,aditi vasudev,director1,amit masurkar
4804,tt2679480,actor4,karan mirchandani,director1,amit masurkar
4805,tt2691010,actor1,aparna bajpai,director1,hemant madhukar
4806,tt2691010,actor2,karanvir bohra,director1,hemant madhukar
4807,tt2691010,actor3,joe debroy,director1,hemant madhukar
4808,tt2691010,actor4,veena malik,director1,hemant madhukar
4809,tt2699840,actor1,naseeruddin shah,director1,ahishor solomon
4810,tt2699840,actor2,randeep hooda,director1,ahishor solomon
4811,tt2699840,actor3,taran bajaj,director1,ahishor solomon
4812,tt2699840,actor4,harsh chhaya,director1,ahishor solomon
4813,tt2706264,actor1,jacky bhagnani,director1,priyadarshan
4814,tt2706264,actor2,priya anand,director1,priyadarshan
4815,tt2706264,actor3,rajpal yadav,director1,priyadarshan
4816,tt2706264,actor4,amitosh nagpal,director1,priyadarshan
4817,tt2727028,actor1,ali zafar,director1,eeshwar nivas
4818,tt2727028,actor2,yami gautam,director1,eeshwar nivas
4819,tt2727028,actor3,anupam kher,director1,eeshwar nivas
4820,tt2727028,actor4,kiron kher,director1,eeshwar nivas
4821,tt2762334,actor1,salman khan,director1,david dhawan
4822,tt2762334,actor2,ileana,director1,david dhawan
4823,tt2762334,actor3,anupam kher,director1,david dhawan
4824,tt2762334,actor4,varun dhawan,director1,david dhawan
4825,tt2767712,actor1,annu kapoor,director1,shailesh verma
4826,tt2767712,actor2,anupam maanav,director1,shailesh verma
4827,tt2767712,actor3,saranya mohan,director1,shailesh verma
4828,tt2767712,actor4,nishan,director1,shailesh verma
4829,tt2796318,actor1,manish paul,director1,saurabh varma
4830,tt2796318,actor2,dean alexandrou,director1,saurabh varma
4831,tt2796318,actor3,elli avram,director1,saurabh varma
4832,tt2796318,actor4,varun badola,director1,saurabh varma
4833,tt2797242,actor1,rani mukerji,director1,zoya akhtar
4834,tt2797242,actor1,rani mukerji,director2,dibakar banerjee
4835,tt2797242,actor2,randeep hooda,director1,zoya akhtar
4836,tt2797242,actor2,randeep hooda,director2,dibakar banerjee
4837,tt2797242,actor3,saqib saleem,director1,zoya akhtar
4838,tt2797242,actor3,saqib saleem,director2,dibakar banerjee
4839,tt2797242,actor4,nawazuddin siddiqui,director1,zoya akhtar
4840,tt2797242,actor4,nawazuddin siddiqui,director2,dibakar banerjee
4841,tt2798620,actor1,jigna bhardwaj,director1,rajiv chilaka
4842,tt2798620,actor2,chutki,director1,rajiv chilaka
4843,tt2798620,actor3,kaustav ghosh,director1,rajiv chilaka
4844,tt2798620,actor4,rajesh kava,director1,rajiv chilaka
4845,tt2804026,actor1,arjun kapoor,director1,atul sabharwal
4846,tt2804026,actor2,prithviraj sukumaran,director1,atul sabharwal
4847,tt2804026,actor3,jackie shroff,director1,atul sabharwal
4848,tt2804026,actor4,rishi kapoor,director1,atul sabharwal
4849,tt2806788,actor1,priya anand,director1,mrigdeep singh lamba
4850,tt2806788,actor2,richa chadda,director1,mrigdeep singh lamba
4851,tt2806788,actor3,kapil dubey,director1,mrigdeep singh lamba
4852,tt2806788,actor4,ali fazal,director1,mrigdeep singh lamba
4853,tt2814372,actor1,divya dutta,director1,sonam nair
4854,tt2814372,actor2,arbaz kadwani,director1,sonam nair
4855,tt2814372,actor3,taaha shah,director1,sonam nair
4856,tt2814372,actor4,doorva tripathi,director1,sonam nair
4857,tt2826126,actor1,hussain kuwajerwala,director1,rajesh bachchani
4858,tt2826126,actor2,paresh ganatra,director1,rajesh bachchani
4859,tt2826126,actor3,rio kapadia,director1,rajesh bachchani
4860,tt2826126,actor4,shivani tanksale,director1,rajesh bachchani
4861,tt2848824,actor1,tusshar kapoor,director1,shashant shah
4862,tt2848824,actor2,vinay pathak,director1,shashant shah
4863,tt2848824,actor3,ranvir shorey,director1,shashant shah
4864,tt2848824,actor4,vishakha singh,director1,shashant shah
4865,tt2855648,actor1,john abraham,director1,shoojit sircar
4866,tt2855648,actor2,nargis fakhri,director1,shoojit sircar
4867,tt2855648,actor3,rashi khanna,director1,shoojit sircar
4868,tt2855648,actor4,avijit dutt,director1,shoojit sircar
4869,tt2857500,actor1,sanjai mishra,director1,anshul sharma
4870,tt2857500,actor2,vishwa s. badola,director1,anshul sharma
4871,tt2857500,actor3,ranjan chhabra,director1,anshul sharma
4872,tt2857500,actor4,zakir hussain,director1,anshul sharma
4873,tt2861320,actor1,sanjay dutt,director1,k.s. ravikumar
4874,tt2861320,actor2,prachi desai,director1,k.s. ravikumar
4875,tt2861320,actor3,prakash raj,director1,k.s. ravikumar
4876,tt2861320,actor4,om puri,director1,k.s. ravikumar
4877,tt2871010,actor1,rhea chakraborty,director1,charudutt acharya
4878,tt2871010,actor2,ali fazal,director1,charudutt acharya
4879,tt2871010,actor3,smita jaykar,director1,charudutt acharya
4880,tt2871010,actor4,raghav juyal,director1,charudutt acharya
4881,tt2876408,actor1,arshad warsi,director1,samir tewari
4882,tt2876408,actor2,soha ali khan,director1,samir tewari
4883,tt2876408,actor3,rajesh balwani,director1,samir tewari
4884,tt2876408,actor4,geeta basra,director1,samir tewari
4885,tt2905838,actor1,hrithik roshan,director1,siddharth anand
4886,tt2905838,actor2,katrina kaif,director1,siddharth anand
4887,tt2905838,actor3,pavan malhotra,director1,siddharth anand
4888,tt2905838,actor4,danny denzongpa,director1,siddharth anand
4889,tt2907156,actor1,mohinder gujral,director1,sachin gupta
4890,tt2907156,actor2,yuvraj haral,director1,sachin gupta
4891,tt2907156,actor3,vijayant kohli,director1,sachin gupta
4892,tt2907156,actor4,neha pawar,director1,sachin gupta
4893,tt2912578,actor1,tisca chopra,director1,sohail tatari
4894,tt2912578,actor2,paoli dam,director1,sohail tatari
4895,tt2912578,actor3,arjun mathur,director1,sohail tatari
4896,tt2912578,actor4,kay kay menon,director1,sohail tatari
4897,tt2929840,actor1,swati aggarwal,director1,rajiv s. ruia
4898,tt2929840,actor2,arya babbar,director1,rajiv s. ruia
4899,tt2929840,actor3,kurush deboo,director1,rajiv s. ruia
4900,tt2929840,actor4,adi irani,director1,rajiv s. ruia
4901,tt2941856,actor1,mimoh chakraborty,director1,ashu trikha
4902,tt2941856,actor2,mithun chakraborty,director1,ashu trikha
4903,tt2941856,actor3,yuvika chaudhry,director1,ashu trikha
4904,tt2941856,actor4,zakir hussain,director1,ashu trikha
4905,tt2946506,actor1,asrani,director1,ashok tyagi
4906,tt2946506,actor2,arun bakshi,director1,ashok tyagi
4907,tt2946506,actor3,dinesh hingoo,director1,ashok tyagi
4908,tt2946506,actor4,preeti jain,director1,ashok tyagi
4909,tt2951576,actor1,abhay deol,director1,devika bhagat
4910,tt2951576,actor2,preeti desai,director1,devika bhagat
4911,tt2951576,actor3,lillete dubey,director1,devika bhagat
4912,tt2951576,actor4,rati agnihotri,director1,devika bhagat
4913,tt2976172,actor1,wamiqa gabbi,director1,raj purohit
4914,tt2976172,actor2,izabelle liete,director1,raj purohit
4915,tt2976172,actor3,mehak manwani,director1,raj purohit
4916,tt2976172,actor4,highphill mathew,director1,raj purohit
4917,tt2976176,actor1,vibha chhibber,director1,nagesh kukunoor
4918,tt2976176,actor2,ram kapoor,director1,nagesh kukunoor
4919,tt2976176,actor3,satish kaushik,director1,nagesh kukunoor
4920,tt2976176,actor4,gulfam khan,director1,nagesh kukunoor
4921,tt2978626,actor1,akshay kumar,director1,farhad
4922,tt2978626,actor1,akshay kumar,director2,sajid
4923,tt2978626,actor2,tamannaah bhatia,director1,farhad
4924,tt2978626,actor2,tamannaah bhatia,director2,sajid
4925,tt2978626,actor3,johnny lever,director1,farhad
4926,tt2978626,actor3,johnny lever,director2,sajid
4927,tt2978626,actor4,prakash raj,director1,farhad
4928,tt2978626,actor4,prakash raj,director2,sajid
4929,tt2980794,actor1,alia bhatt,director1,imtiaz ali
4930,tt2980794,actor2,randeep hooda,director1,imtiaz ali
4931,tt2980794,actor3,durgesh kumar,director1,imtiaz ali
4932,tt2980794,actor4,arjun malhotra,director1,imtiaz ali
4933,tt2988272,actor1,sushant singh rajput,director1,maneesh sharma
4934,tt2988272,actor2,parineeti chopra,director1,maneesh sharma
4935,tt2988272,actor3,vaani kapoor,director1,maneesh sharma
4936,tt2988272,actor4,rishi kapoor,director1,maneesh sharma
4937,tt2998196,actor1,siddharth gupta,director1,aman sachdeva
4938,tt2998196,actor2,simran kaur mundi,director1,aman sachdeva
4939,tt2998196,actor3,pallavi batra,director1,aman sachdeva
4940,tt2998196,actor4,roopa ganguly,director1,aman sachdeva
4941,tt3001638,actor1,priyanka chopra,director1,omung kumar
4942,tt3001638,actor2,zachary coffin,director1,omung kumar
4943,tt3001638,actor3,darshan kumaar,director1,omung kumar
4944,tt3001638,actor4,darshan kumar,director1,omung kumar
4945,tt3005850,actor1,tinnu anand,director1,shekhar ghosh
4946,tt3005850,actor2,mahesh balraj,director1,shekhar ghosh
4947,tt3005850,actor3,mithilesh chaturvedi,director1,shekhar ghosh
4948,tt3005850,actor4,vir das,director1,shekhar ghosh
4949,tt3017412,actor1,saif ali khan,director1,krishna d.k.
4950,tt3017412,actor1,saif ali khan,director2,raj nidimoru
4951,tt3017412,actor2,ileana,director1,krishna d.k.
4952,tt3017412,actor2,ileana,director2,raj nidimoru
4953,tt3017412,actor3,kalki koechlin,director1,krishna d.k.
4954,tt3017412,actor3,kalki koechlin,director2,raj nidimoru
4955,tt3017412,actor4,ranvir shorey,director1,krishna d.k.
4956,tt3017412,actor4,ranvir shorey,director2,raj nidimoru
4957,tt3021244,actor1,soha ali khan,director1,manish harishankar
4958,tt3021244,actor2,zakir hussain,director1,manish harishankar
4959,tt3021244,actor3,seema biswas,director1,manish harishankar
4960,tt3021244,actor4,mukesh tiwari,director1,manish harishankar
4961,tt3031896,actor1,vicky ahuja,director1,zubair khan
4962,tt3031896,actor2,ajaz khan,director1,zubair khan
4963,tt3031896,actor3,maarisha,director1,zubair khan
4964,tt3031896,actor4,javed rizvi,director1,zubair khan
4965,tt3036740,actor1,saif ali khan,director1,sajid khan
4966,tt3036740,actor2,ritesh deshmukh,director1,sajid khan
4967,tt3036740,actor3,ram kapoor,director1,sajid khan
4968,tt3036740,actor4,bipasha basu,director1,sajid khan
4969,tt3038772,actor1,kartik tiwari,director1,subhash ghai
4970,tt3038772,actor2,mishti,director1,subhash ghai
4971,tt3038772,actor3,rishi kapoor,director1,subhash ghai
4972,tt3038772,actor4,mithun chakraborty,director1,subhash ghai
4973,tt3044882,actor1,ranbir chakma,director1,amit saxena
4974,tt3044882,actor2,nikhil desai,director1,amit saxena
4975,tt3044882,actor3,raj kesaria,director1,amit saxena
4976,tt3044882,actor4,rohan khurana,director1,amit saxena
4977,tt3045946,actor1,brijesh kori,director1,kumar raj
4978,tt3045946,actor2,sapna choubisa,director1,kumar raj
4979,tt3045946,actor3,shreechand makhija,director1,kumar raj
4980,tt3045946,actor4,rohit raj,director1,kumar raj
4981,tt3056632,actor1,anjori alagh,director1,sandeep a. varma
4982,tt3056632,actor2,karan ashar,director1,sandeep a. varma
4983,tt3056632,actor3,asif basra,director1,sandeep a. varma
4984,tt3056632,actor4,seema biswas,director1,sandeep a. varma
4985,tt3059106,actor1,puneet singh ratn,director1,ram gopal varma
4986,tt3059106,actor2,sharvanand,director1,ram gopal varma
4987,tt3059106,actor3,anaika soti,director1,ram gopal varma
4988,tt3059106,actor4,mahesh thakur,director1,ram gopal varma
4989,tt3138602,actor1,santosh barmola,director1,gurmeett singh
4990,tt3138602,actor2,jitin gulati,director1,gurmeett singh
4991,tt3138602,actor3,manjari phadnis,director1,gurmeett singh
4992,tt3138602,actor4,suzana rodrigues,director1,gurmeett singh
4993,tt3142232,actor1,tiger shroff,director1,sabir khan
4994,tt3142232,actor2,kriti sanon,director1,sabir khan
4995,tt3142232,actor3,parth akerkar,director1,sabir khan
4996,tt3142232,actor4,anuradha chandan,director1,sabir khan
4997,tt3142688,actor1,deepika padukone,director1,homi adajania
4998,tt3142688,actor2,arjun kapoor,director1,homi adajania
4999,tt3142688,actor3,naseeruddin shah,director1,homi adajania
